"","title","event_description","observation_number","parliament_number","session_number","chamber_number","bill_number","event_number","member_name","event_date","event_chamber","document_url","parliament_path","session_path","chamber_path","bill_path","event_path","observation_path"
"47","Homes (Fitness for Human Habitation) Bill","Royal Assent (Minutes of Proceedings) 20 December, 2018",47,57,"2017-2019",1,3,15,"Lord Best"," 20 December, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=57399&sectionId=40&businessPaperDate=2018-12-20","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-3","/parliament-57/session-2017-2019/chamber-1/bill-3/event-15","/parliament-57/session-2017-2019/chamber-1/bill-3/event-15"
"48","Homes (Fitness for Human Habitation) Bill","1st reading: House of Commons 19 July, 2017",48,57,"2017-2019",1,4,1,"Ms Karen Buck"," 19 July, 2017","House of Commons","https://hansard.parliament.uk/Commons/2017-07-19/debates/AE667929-DA6E-4938-9928-FE573D5D0F3A/PointsOfOrder","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-1","/parliament-57/session-2017-2019/chamber-1/bill-4/event-1"
"49","Homes (Fitness for Human Habitation) Bill","2nd reading: House of Commons 19 January, 2018",49,57,"2017-2019",1,4,2,"Ms Karen Buck"," 19 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-19/debates/8B42756A-B334-4C72-AD8D-BF437FE1C66B/Homes(FitnessForHumanHabitationAndLiabilityForHousingStandards)Bill#contribution-94EEB27D-9AAE-4579-BF8B-708C8459D58A","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-2","/parliament-57/session-2017-2019/chamber-1/bill-4/event-2"
"50","Homes (Fitness for Human Habitation) Bill","Committee Debate: House of Commons 20 June, 2018(1)(2)",50,57,"2017-2019",1,4,3,"Ms Karen Buck"," 20 June, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-06-20/debates/8374b9f8-d882-41f3-b38d-1f6f8e1357f5/Homes(FitnessForHumanHabitationAndLiabilityForHousingStandards)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-3","/parliament-57/session-2017-2019/chamber-1/bill-4/event-3"
"51","Homes (Fitness for Human Habitation) Bill","Report stage: House of Commons 26 October, 2018",51,57,"2017-2019",1,4,4,"Ms Karen Buck"," 26 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-26/debates/80F69C9B-FF8C-4984-AAD3-AEF7865CE1B2/Homes(FitnessForHabitation)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-4"
"52","Homes (Fitness for Human Habitation) Bill","3rd reading: House of Commons 26 October, 2018",52,57,"2017-2019",1,4,5,"Ms Karen Buck"," 26 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-26/debates/80F69C9B-FF8C-4984-AAD3-AEF7865CE1B2/Homes(FitnessForHabitation)Bill#debate-3616806","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-5","/parliament-57/session-2017-2019/chamber-1/bill-4/event-5"
"53","Homes (Fitness for Human Habitation) Bill","1st reading (Hansard): House of Lords 29 October, 2018",53,57,"2017-2019",1,4,6,"Ms Karen Buck"," 29 October, 2018","House of Commons","https://hansard.parliament.uk/Lords/2018-10-29/debates/3E0FC5BB-9DE7-4FCC-97AC-540D5DEA5FD6/Homes(FitnessForHumanHabitation)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-6","/parliament-57/session-2017-2019/chamber-1/bill-4/event-6"
"54","Homes (Fitness for Human Habitation) Bill","1st reading (Minutes of Proceedings): House of Lords 29 October, 2018",54,57,"2017-2019",1,4,7,"Ms Karen Buck"," 29 October, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=54724&sectionId=40&businessPaperDate=2018-10-29","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-7","/parliament-57/session-2017-2019/chamber-1/bill-4/event-7"
"55","Homes (Fitness for Human Habitation) Bill","2nd reading (Hansard): House of Lords 23 November, 2018",55,57,"2017-2019",1,4,8,"Ms Karen Buck"," 23 November, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-11-23/debates/91C2C299-713D-423D-B110-B12CD04A036C/Homes(FitnessForHumanHabitation)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-8","/parliament-57/session-2017-2019/chamber-1/bill-4/event-8"
"56","Homes (Fitness for Human Habitation) Bill","2nd reading (Minutes of Proceedings): House of Lords 23 November, 2018",56,57,"2017-2019",1,4,9,"Ms Karen Buck"," 23 November, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=55576&sectionId=40&businessPaperDate=2018-11-23","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-9","/parliament-57/session-2017-2019/chamber-1/bill-4/event-9"
"57","Homes (Fitness for Human Habitation) Bill","Order of Commitment discharged: House of Lords 12 December, 2018",57,57,"2017-2019",1,4,10,"Ms Karen Buck"," 12 December, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-12-12/debates/CB03955F-88A9-4194-B8F5-9ED2702D478F/Homes(FitnessForHumanHabitation)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-10","/parliament-57/session-2017-2019/chamber-1/bill-4/event-10"
"58","Homes (Fitness for Human Habitation) Bill","Order of Commitment discharged: House of Lords 12 December, 2018",58,57,"2017-2019",1,4,11,"Ms Karen Buck"," 12 December, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=56761&sectionId=40&businessPaperDate=2018-12-12","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-11","/parliament-57/session-2017-2019/chamber-1/bill-4/event-11"
"59","Homes (Fitness for Human Habitation) Bill","3rd reading (Hansard): House of Lords 19 December, 2018",59,57,"2017-2019",1,4,12,"Ms Karen Buck"," 19 December, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-12-19/debates/F8CD68F7-817B-4A94-9731-0037742B7307/Homes(FitnessForHumanHabitation)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-12","/parliament-57/session-2017-2019/chamber-1/bill-4/event-12"
"60","Homes (Fitness for Human Habitation) Bill","3rd reading (Minutes of Proceedings): House of Lords 19 December, 2018",60,57,"2017-2019",1,4,13,"Ms Karen Buck"," 19 December, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=57192&sectionId=40&businessPaperDate=2018-12-19","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-13","/parliament-57/session-2017-2019/chamber-1/bill-4/event-13"
"61","Homes (Fitness for Human Habitation) Bill","Royal Assent (Hansard) 20 December, 2018",61,57,"2017-2019",1,4,14,"Ms Karen Buck"," 20 December, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-12-20/debates/2779639B-5A99-4BB7-8563-714492A4F3FB/RoyalAssent","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-14","/parliament-57/session-2017-2019/chamber-1/bill-4/event-14"
"62","Homes (Fitness for Human Habitation) Bill","Royal Assent (Minutes of Proceedings) 20 December, 2018",62,57,"2017-2019",1,4,15,"Ms Karen Buck"," 20 December, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=57399&sectionId=40&businessPaperDate=2018-12-20","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-4","/parliament-57/session-2017-2019/chamber-1/bill-4/event-15","/parliament-57/session-2017-2019/chamber-1/bill-4/event-15"
"63","Health and Social Care (National Data Guardian) Bill","1st reading: House of Commons (no debate)",63,57,"2017-2019",1,5,1,"Baroness Chisholm of Owlpen"," 1 December, 2017","House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-1","/parliament-57/session-2017-2019/chamber-1/bill-5/event-1"
"64","Health and Social Care (National Data Guardian) Bill","2nd reading: House of Commons 1 December, 2017",64,57,"2017-2019",1,5,2,"Baroness Chisholm of Owlpen"," 21 May, 2018","House of Commons","https://hansard.parliament.uk/commons/2017-12-01/debates/F7CBA931-11C9-42BB-9AB6-F0FA6713582B/BusinessWithoutDebate#contribution-73E0D737-F363-4AAE-A393-73211204E730","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-2","/parliament-57/session-2017-2019/chamber-1/bill-5/event-2"
"65","Health and Social Care (National Data Guardian) Bill","Money resolution: House of Commons 21 May, 2018",65,57,"2017-2019",1,5,3,"Baroness Chisholm of Owlpen"," 6 June, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-05-21/debates/D968F530-E198-45DA-990A-F679712BA79B/HealthAndSocialCare(NationalDataGuardian)Bill(Money)#contribution-CFBD8672-332C-4939-8BEA-5E04880DD6EB","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-3","/parliament-57/session-2017-2019/chamber-1/bill-5/event-3"
"66","Health and Social Care (National Data Guardian) Bill","Committee Debate: 1st sitting: House of Commons 6 June, 2018(1)(2)",66,57,"2017-2019",1,5,4,"Baroness Chisholm of Owlpen"," 6 July, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-06-06/debates/5decb14a-7c91-45fc-9c54-6dba2a90e841/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-4","/parliament-57/session-2017-2019/chamber-1/bill-5/event-4"
"67","Health and Social Care (National Data Guardian) Bill","Report stage: House of Commons 6 July, 2018",67,57,"2017-2019",1,5,5,"Baroness Chisholm of Owlpen"," 6 July, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-07-06/debates/0FEC92FF-4DF6-415E-A385-916EDCD2040D/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-5"
"68","Health and Social Care (National Data Guardian) Bill","3rd reading: House of Commons 6 July, 2018",68,57,"2017-2019",1,5,6,"Baroness Chisholm of Owlpen"," 9 July, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-07-06/debates/0FEC92FF-4DF6-415E-A385-916EDCD2040D/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-6","/parliament-57/session-2017-2019/chamber-1/bill-5/event-6"
"69","Health and Social Care (National Data Guardian) Bill","1st reading (Hansard): House of Lords 9 July, 2018",69,57,"2017-2019",1,5,7,"Baroness Chisholm of Owlpen"," 9 July, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-07-09/debates/01F10B98-AC4D-4E13-AA70-DE14E79B919A/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-7","/parliament-57/session-2017-2019/chamber-1/bill-5/event-7"
"70","Health and Social Care (National Data Guardian) Bill","1st reading (Minutes of Proceedings): House of Lords 9 July, 2018",70,57,"2017-2019",1,5,8,"Baroness Chisholm of Owlpen"," 26 October, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=51472&sectionId=40&businessPaperDate=2018-07-09","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-8","/parliament-57/session-2017-2019/chamber-1/bill-5/event-8"
"71","Health and Social Care (National Data Guardian) Bill","2nd reading (Hansard): House of Lords 26 October, 2018",71,57,"2017-2019",1,5,9,"Baroness Chisholm of Owlpen"," 26 October, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-10-26/debates/CD38F1CF-5BBA-4BA0-942F-183DB90E6561/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-9","/parliament-57/session-2017-2019/chamber-1/bill-5/event-9"
"72","Health and Social Care (National Data Guardian) Bill","2nd reading (Minutes of Proceedings): House of Lords 26 October, 2018",72,57,"2017-2019",1,5,10,"Baroness Chisholm of Owlpen"," 28 November, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=54153&sectionId=40&businessPaperDate=2018-10-26","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-10","/parliament-57/session-2017-2019/chamber-1/bill-5/event-10"
"73","Health and Social Care (National Data Guardian) Bill","Committee: 1st sitting (Hansard): House of Lords 28 November, 2018",73,57,"2017-2019",1,5,11,"Baroness Chisholm of Owlpen"," 28 November, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-11-28/debates/E6AE5D2E-2FB3-46DC-9154-0DC65B2668F1/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-11","/parliament-57/session-2017-2019/chamber-1/bill-5/event-11"
"74","Health and Social Care (National Data Guardian) Bill","Committee: 1st sitting (Minutes of Proceedings): House of Lords 28 November, 2018",74,57,"2017-2019",1,5,12,"Baroness Chisholm of Owlpen"," 12 December, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=55894&sectionId=40&businessPaperDate=2018-11-28","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-12","/parliament-57/session-2017-2019/chamber-1/bill-5/event-12"
"75","Health and Social Care (National Data Guardian) Bill","3rd reading (Hansard): House of Lords 12 December, 2018",75,57,"2017-2019",1,5,13,"Baroness Chisholm of Owlpen"," 12 December, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-12-12/debates/1065C3E8-8789-447A-838B-0AECD85C0474/HealthAndSocialCare(NationalDataGuardian)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-5","/parliament-57/session-2017-2019/chamber-1/bill-5/event-13","/parliament-57/session-2017-2019/chamber-1/bill-5/event-13"
